transaction_id,created_at,recipient_bank,account_number,amount,unique_code,transaction_status,admin_fee,user_id
FTFZJJQNUEP,2024-03-27 21:08:14.510458,Maybank,2642973963,3720558.0,627.0,Processed,1500,9176129
FTFZACZFBJK,2023-04-09 21:08:14.512518,Ovo,7419145857,3310213.0,73.0,Failed,1500,1514016
FTSFHZDTVMG,2022-08-18 21:08:14.514518,Seabank,3448757842,729649.0,229.0,Success,1500,4664299
FTSHSNMSVJY,2022-11-11 21:08:14.517518,Muamalat,6699016404,187552.0,183.0,Need Confirmation,0,2704681
FTWVJBTBGJX,2024-03-09 21:08:14.519518,BJB,8490138259,1036134.0,968.0,Success,1500,7465772
FTIXWSYHQSZ,2024-04-19 21:08:14.521518,Ovo,7013106170,3663717.0,646.0,Failed,1500,7810448
FTHBVSSFCQT,2022-11-25 21:08:14.523518,Ovo,8965498514,1167600.0,618.0,Cancelled,0,1256105
FTNDSIXFQLP,2022-10-03 21:08:14.526518,Shopeepay,7595549174,1709280.0,481.0,Need Confirmation,0,2488319
FTFXAVBDACY,2022-07-15 21:08:14.528175,BJB,2954292880,1461729.0,213.0,Success,1500,4723846
FTRHQRXAZTZ,2022-11-23 21:08:14.531175,BRI,6742289112,565805.0,75.0,Need Confirmation,1500,7200561
FTGTOKZXASX,2023-05-31 21:08:14.533685,JAGO,8832030156,2548217.0,200.0,Need Confirmation,1500,3707886
FTBBYEPMLWQ,2023-02-26 21:08:14.535925,JAGO,6049011313,2106001.0,614.0,Checking,0,7121134
FTZOJTQZHON,2023-06-13 21:08:14.537975,Maybank,1474695647,810428.0,665.0,Failed,1500,6107905
FTKBAVDTYYT,2023-11-01 21:08:14.539974,BNI,9844840776,1714618.0,501.0,Need Confirmation,1500,7833952
FTQRMPWQAMG,2023-04-30 21:08:14.542969,BCA,4696220636,4189128.0,228.0,Failed,1500,7233458
FTZGZPKJXVV,2022-09-05 21:08:14.545817,Dana,7767579473,2810255.0,884.0,Success,1500,7810448
FTDFAYVXYIY,2023-01-22 21:08:14.547817,BNI,2753952546,52071.0,512.0,Need Confirmation,0,7233458
FTLCZEQNXRZ,2022-08-27 21:08:14.549819,BCA,6843300924,1279146.0,198.0,Success,1500,2488319
FTMYKVCWEGV,2024-04-07 21:08:14.552747,BSI,3080746612,2087116.0,401.0,Cancelled,0,4476775
FTGAQRHGJHK,2022-12-13 21:08:14.554746,Seabank,2782164291,4463898.0,434.0,Processed,0,7235977
FTVEANWARWW,2023-02-21 21:08:14.556746,Maybank,8868448413,1873148.0,649.0,Cancelled,1500,7265195
FTESFIULCUX,2024-05-11 21:08:14.559747,Seabank,2503574150,2192948.0,816.0,Checking,1500,4723846
FTZJMOFJSQX,2022-07-18 21:08:14.561747,Permata,5796620780,4781264.0,579.0,Failed,1500,2458317
FTQXXKGYTDE,2023-11-01 21:08:14.564746,Shopeepay,9368997781,2712945.0,254.0,Success,1500,3149445
FTPWQYWRFGS,2023-05-19 21:08:14.566746,BSI,7910970037,3081997.0,967.0,Cancelled,1500,5891500
FTHKIPAUGGY,2022-09-08 21:08:14.568746,BCA,3191740220,875624.0,448.0,Need Confirmation,0,7192899
FTZPPRAFWRN,2023-01-06 21:08:14.571182,BCA,5311430483,4840364.0,998.0,Failed,1500,8770600
FTOUYSAISXM,2024-04-12 21:08:14.573902,Shopeepay,9964215835,2656482.0,769.0,Checking,1500,6607671
FTJZNPEITWY,2022-06-02 21:08:14.575909,Seabank,9095242846,410868.0,379.0,Processed,1500,6107905
FTXRDGCTIKI,2022-12-24 21:08:14.577910,LinkAja,6978089772,1372996.0,85.0,Checking,1500,9431422
FTHCMGFATSE,2022-12-25 21:08:14.580910,JAGO,4986856435,3766208.0,889.0,Checking,1500,5655096
FTYQKYRWIQU,2023-07-18 21:08:14.582909,BRI,4191281750,1757695.0,429.0,Need Confirmation,0,7213483
FTYQOVNAIFU,2022-06-05 21:08:14.584984,JAGO,1506419878,3624618.0,980.0,Checking,0,9431422
FTHUJKFZBQO,2023-06-26 21:08:14.587995,Mandiri,7761958536,3638822.0,331.0,Processed,0,4254157
FTTMGHRPTDO,2024-02-02 21:08:14.590013,Mandiri,9624217479,3852431.0,931.0,Success,1500,6107905
FTOCBIHHKFD,2022-07-23 21:08:14.593012,Ovo,8999277089,2098617.0,222.0,Cancelled,1500,6649615
FTXFPYWPQGP,2023-12-14 21:08:14.596013,BSI,5390323571,1677139.0,205.0,Need Confirmation,0,8046879
FTXWWQZUMJX,2023-11-22 21:08:14.598013,Seabank,7142218373,734799.0,611.0,Cancelled,1500,7192899
FTSMASBUOPG,2023-02-05 21:08:14.600013,BJB,3718886221,645914.0,583.0,Checking,0,2324037
FTQZGTVBYNH,2023-09-01 21:08:14.603017,LinkAja,5907438483,2130711.0,68.0,Success,0,9783435
FTSJUGGKGUP,2023-04-14 21:08:14.605203,BSI,6333405017,4190386.0,824.0,Success,0,2134731
FTVCLIMMWLX,2022-12-02 21:08:14.608217,Muamalat,7377831018,602540.0,137.0,Failed,0,7810448
FTNFWOIUVKX,2024-01-25 21:08:14.610212,LinkAja,9100379530,438992.0,459.0,Failed,0,2458317
FTDBYDIKVXA,2023-11-07 21:08:14.612818,Dana,7448240440,3718450.0,556.0,Cancelled,0,8020048
FTUAIAZDKKI,2024-04-04 21:08:14.615865,Gopay,4896456967,2118548.0,724.0,Failed,0,8695525
FTLVIGHUJRG,2023-08-05 21:08:14.617864,Dana,7456471621,3649232.0,974.0,Need Confirmation,0,4553294
FTZRRLABVKJ,2022-07-25 21:08:14.620414,BNI,8096609547,1943767.0,837.0,Need Confirmation,1500,6649615
FTFYVARIKIO,2023-10-09 21:08:14.622926,Permata,5443389248,2048449.0,770.0,Failed,1500,1256105
FTKHATXUYOF,2023-09-21 21:08:14.624925,Mandiri,1951335350,176386.0,741.0,Failed,1500,7200561
FTJPAQNZZFO,2024-03-14 21:08:14.626924,Seabank,4860550246,63298.0,270.0,Checking,0,6498341
FTUHCKJHWQU,2023-08-12 21:08:14.630413,Seabank,4094006685,4426439.0,355.0,Success,0,3149445
FTXPNCSOUGR,2022-07-24 21:08:14.632414,BSI,5230589461,3791618.0,453.0,Checking,1500,4451779
FTNFOCFDSWO,2024-02-15 21:08:14.635515,LinkAja,7893341588,3425781.0,839.0,Processed,1500,4451779
FTECNPCTUZF,2024-01-23 21:08:14.637458,LinkAja,2965177382,2948324.0,269.0,Processed,0,7192899
FTXKWEDHCWZ,2023-12-14 21:08:14.639465,Muamalat,8770386270,4507053.0,221.0,Success,0,3149445
FTUVIUCDNTF,2022-12-27 21:08:14.642466,Maybank,2866599711,1759685.0,628.0,Cancelled,1500,3408650
FTONNBCRSQH,2024-02-20 21:08:14.644465,BJB,4416423755,3055602.0,312.0,Success,0,4332718
FTNAVLDBEVH,2023-01-28 21:08:14.646127,LinkAja,9621462705,854216.0,190.0,Cancelled,0,5655096
FTJXJYOKETI,2023-01-04 21:08:14.647130,Seabank,8861585208,1210220.0,444.0,Processed,1500,2927077
FTHVJMWLGMD,2023-07-13 21:08:14.649131,BNI,2097940987,2673320.0,151.0,Success,1500,1514016
FTDNHBVRJXG,2022-12-04 21:08:14.651419,BSI,9680068435,3597340.0,557.0,Failed,0,4599313
FTEDOMJMWOD,2023-11-12 21:08:14.654155,BJB,9813194398,1416622.0,533.0,Processed,0,6923812
FTMIOIPRWJN,2023-07-15 21:08:14.656154,Dana,6577789880,1533020.0,317.0,Failed,1500,2927077
FTPRMHHRYZM,2022-12-29 21:08:14.659155,Seabank,5783780940,4373390.0,353.0,Cancelled,1500,9431422
FTMZJZQSTKV,2023-09-05 21:08:14.661155,Maybank,3248012646,3135408.0,331.0,Checking,0,4664299
FTXLLFEMCRB,2023-04-04 21:08:14.663703,Maybank,8831593836,4977859.0,506.0,Failed,0,6242129
FTDPCARARHK,2023-12-07 21:08:14.667074,Dana,1285985546,4441531.0,192.0,Success,1500,3773586
FTQRRVVLCJZ,2023-03-30 21:08:14.668582,Muamalat,6428097679,1962679.0,877.0,Success,0,8003653
FTHKPGEOJPM,2022-07-31 21:08:14.670426,Dana,3608385543,1857377.0,529.0,Need Confirmation,0,4298698
FTFUSKYHSXR,2023-06-01 21:08:14.672387,Gopay,9375451764,3279651.0,590.0,Processed,0,3094327
FTIGFAPDDRO,2022-10-25 21:08:14.673084,Seabank,3477517171,2425182.0,73.0,Need Confirmation,0,3094327
FTUISCMDXAR,2023-08-10 21:08:14.674364,Muamalat,1680065231,4787830.0,512.0,Processed,0,1325863
FTZSOATQIEU,2023-01-22 21:08:14.675370,Dana,3100420510,105677.0,160.0,Failed,1500,5239074
FTDFDAMLMVZ,2024-02-23 21:08:14.676370,Muamalat,4948265653,1360107.0,781.0,Cancelled,0,8649404
FTTEXBUZRCC,2022-11-11 21:08:14.677370,Ovo,9777649069,4725276.0,109.0,Success,1500,7465772
FTODZZKVQSF,2024-03-01 21:08:14.678370,Ovo,3976478397,4134486.0,636.0,Success,0,9682599
FTOAPKMXSTS,2023-06-15 21:08:14.679732,Permata,7002356799,2862742.0,290.0,Need Confirmation,1500,8627508
FTYGLBTRSLS,2024-04-05 21:08:14.681067,Shopeepay,6954679417,584706.0,311.0,Processed,1500,9431422
FTSVWXTJXNB,2023-05-03 21:08:14.683068,Shopeepay,1547843521,149793.0,240.0,Processed,1500,7235977
FTQAJPQOMTR,2022-07-03 21:08:14.686068,Muamalat,6322460608,2758909.0,223.0,Failed,1500,2458317
FTCGHRWJOFX,2022-06-23 21:08:14.687214,Dana,7987573235,4667010.0,962.0,Success,0,7200561
FTWWVJHFTEB,2023-07-12 21:08:14.690224,Ovo,3631097388,1006679.0,871.0,Cancelled,1500,9465231
FTKWITYGOFZ,2024-02-09 21:08:14.692224,Mandiri,7079507778,4291057.0,266.0,Checking,1500,1325863
FTTEWUZBLSP,2023-11-24 21:08:14.694224,Shopeepay,7892113687,4674261.0,267.0,Checking,1500,4599313
FTJVUQJTFER,2023-03-21 21:08:14.697230,BCA,7658994778,100102.0,264.0,Cancelled,1500,5891500
FTMYEGDBCTD,2023-11-24 21:08:14.699766,Maybank,1910499618,3045177.0,570.0,Cancelled,0,3773586
FTQTHXEJJBA,2022-11-08 21:08:14.702753,JAGO,9104370972,1323173.0,246.0,Processed,0,4565447
FTPTJBQWRAV,2023-09-09 21:08:14.705753,BCA,8371211093,1431797.0,758.0,Success,1500,7465772
FTQEEADICQX,2024-01-19 21:08:14.707755,BJB,3312892458,2020510.0,311.0,Cancelled,0,9783435
FTJNVWNJXAF,2023-11-14 21:08:14.709752,BCA,2801499534,3517263.0,936.0,Failed,0,8003653
FTZBIWGVVJO,2023-09-29 21:08:14.713289,Gopay,5301331767,4705258.0,574.0,Need Confirmation,0,3074505
FTWPOOLZZMQ,2024-05-01 21:08:14.715691,Mandiri,2199824877,4324635.0,685.0,Cancelled,1500,2694045
FTTVLHPKERK,2024-01-09 21:08:14.716689,BCA,8225013662,1295578.0,84.0,Cancelled,1500,6516326
FTOXVXWOKYU,2023-05-15 21:08:14.720699,Muamalat,7664114228,3025136.0,193.0,Cancelled,0,5655096
FTGPJHCSKZM,2024-04-22 21:08:14.724620,Mandiri,6149356312,1078422.0,661.0,Failed,0,5239074
FTAPUAEVOTW,2023-10-04 21:08:14.727157,JAGO,9076657946,4309309.0,982.0,Processed,1500,4254157
FTIKQYSSMSP,2023-09-11 21:08:14.731157,Seabank,5879320823,2639627.0,950.0,Success,0,7213483
FTRMSYQQPWU,2022-07-03 21:08:14.734213,BNI,8203836049,209527.0,829.0,Success,1500,9176129
FTBWDPWKDVE,2023-10-26 21:08:14.737906,JAGO,5867937843,40873.0,634.0,Need Confirmation,0,1514016
FTGQAOCVTKA,2023-03-17 21:08:14.740721,Shopeepay,8022603659,4013734.0,902.0,Processed,0,2324037
FTOXDIYXSFJ,2023-03-16 21:08:14.742232,Gopay,8445863429,4598506.0,312.0,Cancelled,0,1514016
FTQTXQBARVU,2023-03-04 21:08:14.744810,LinkAja,6721910448,3284675.0,172.0,Cancelled,1500,9431422
FTRGTFRYIZP,2022-12-23 21:08:14.747227,Permata,9157507282,2378424.0,424.0,Cancelled,0,4599313
FTHPLMDIUYT,2022-07-14 21:08:14.749227,Ovo,8041715418,1648080.0,530.0,Processed,0,8020048
FTFUEVDNHFU,2023-09-28 21:08:14.751227,BJB,5884168840,3929613.0,187.0,Processed,1500,1514016
FTYAMFDPJKU,2023-09-24 21:08:14.753224,BRI,6663410713,1835575.0,592.0,Cancelled,0,3200751
FTMOWGXSDHN,2022-09-19 21:08:14.756225,Muamalat,7318651083,224787.0,398.0,Need Confirmation,0,7192899
FTERKVGDWAH,2023-07-28 21:08:14.759225,BJB,6218457431,4447198.0,288.0,Need Confirmation,1500,4476775
FTBKCZFQSWM,2024-02-14 21:08:14.762225,BJB,8129026740,554004.0,345.0,Failed,1500,7192899
FTYKSZICUNL,2023-12-11 21:08:14.764224,BCA,3428735238,4213918.0,865.0,Success,1500,3094327
FTCHBXMYBZS,2023-08-12 21:08:14.767225,Ovo,5023894866,1037150.0,956.0,Processed,1500,8557757
FTGFYTQYHME,2023-01-02 21:08:14.770224,Muamalat,8705837111,4307715.0,368.0,Cancelled,0,8627508
FTNXIBLLKNT,2022-08-30 21:08:14.772224,Mandiri,1323682603,3800640.0,314.0,Cancelled,1500,2704681
FTDYMFMGNOX,2022-06-24 21:08:14.774907,Gopay,3507359795,2611771.0,981.0,Need Confirmation,1500,4599313
FTIFYEWCQRD,2024-02-07 21:08:14.777492,Dana,1484913108,124549.0,802.0,Success,0,7780649
FTTFXFIGYAO,2022-08-05 21:08:14.780492,BSI,4110414631,273878.0,587.0,Failed,1500,3074505
FTAFJESGHRO,2023-08-29 21:08:14.782391,BCA,6324757992,2798256.0,873.0,Failed,1500,7192899
FTPAWBHXAVC,2023-05-14 21:08:14.785377,Seabank,9296671710,4924472.0,783.0,Cancelled,0,8420980
FTEIHMLALLD,2023-05-02 21:08:14.787388,BCA,6664717366,2448932.0,814.0,Processed,0,3408650
FTFITLNHQST,2023-04-23 21:08:14.790387,BRI,4892891984,3849502.0,195.0,Success,1500,7833952
FTXMHYBJFQB,2024-01-30 21:08:14.794268,BCA,9305595126,429503.0,688.0,Checking,0,5655096
FTADLQYOSFY,2022-11-12 21:08:14.797267,Maybank,4083837386,1241929.0,167.0,Checking,1500,1514016
FTVQGDKREDP,2022-11-24 21:08:14.800965,Muamalat,1533009402,4270211.0,409.0,Checking,0,6649615
FTXQIKJNYDQ,2024-04-26 21:08:14.803975,LinkAja,2163303033,1918936.0,792.0,Processed,0,6167855
FTQPBPIVODV,2023-01-28 21:08:14.805976,Muamalat,6375992860,3846740.0,997.0,Need Confirmation,0,6488399
FTQRGUPEXBI,2023-07-08 21:08:14.808975,Seabank,5233447068,3121081.0,475.0,Processed,0,7213483
FTHKBGHWRXR,2022-07-25 21:08:14.811976,Shopeepay,8823142189,1370756.0,981.0,Checking,0,7192899
FTGISJGGDEM,2023-10-15 21:08:14.814977,Ovo,4276809860,1136595.0,96.0,Cancelled,1500,6923812
FTHUBKBURMH,2023-01-30 21:08:14.817779,BNI,6500255641,4912963.0,778.0,Success,0,9364555
FTAYPIXQKTM,2022-10-10 21:08:14.820796,BNI,8732823454,2155218.0,320.0,Success,1500,3773586
FTHPYWXUYRN,2023-10-15 21:08:14.823394,JAGO,1146089705,4120340.0,649.0,Need Confirmation,0,4578856
FTRVBFAGUZF,2024-01-26 21:08:14.824726,JAGO,3357060720,95198.0,54.0,Need Confirmation,0,7347132
FTFNVQHGDUS,2022-12-13 21:08:14.828816,Permata,3568356643,4026563.0,50.0,Need Confirmation,1500,8649404
FTVOPDMDVVN,2024-04-24 21:08:14.831803,BRI,3950347198,93694.0,849.0,Success,1500,4664299
FTAWCEJMFTO,2022-09-19 21:08:14.835625,BNI,9417702075,2615054.0,692.0,Checking,0,8497477
FTVCBUQSRGZ,2024-03-21 21:08:14.839320,Ovo,3404659724,2109883.0,836.0,Success,0,4553294
FTJLCZYWXNR,2023-03-16 21:08:14.842377,Maybank,5738541643,435405.0,178.0,Failed,1500,4451779
FTPTIUMMOQW,2023-09-14 21:08:14.844377,BSI,1694895796,683721.0,790.0,Cancelled,0,4254157
FTQUIPIFMBP,2023-05-30 21:08:14.848100,Muamalat,5566109124,1901382.0,222.0,Failed,1500,5033990
FTAOEHQOSSO,2023-12-07 21:08:14.852796,Maybank,3885706592,2069077.0,205.0,Processed,1500,5804069
FTIGMXCKHMD,2024-03-23 21:08:14.854497,Muamalat,2335224462,824663.0,393.0,Failed,0,5804069
FTXPHWQHORM,2022-11-11 21:08:14.856602,BSI,6188889477,1896446.0,412.0,Failed,1500,6275968
FTRNQHFQOGU,2022-12-05 21:08:14.859588,BCA,2821562006,4134602.0,249.0,Success,0,6488399
FTOANJJMDKW,2023-06-24 21:08:14.861590,Seabank,7891704369,133726.0,538.0,Checking,1500,8770600
FTEKCEDKHRO,2024-04-26 21:08:14.863593,BRI,5569463421,3213129.0,282.0,Success,1500,6498341
FTCTEJSYIGB,2023-07-10 21:08:14.866591,BRI,5565774155,2187138.0,865.0,Failed,0,3408650
FTFEKVZZOHF,2022-07-30 21:08:14.868640,BNI,8256602045,3321327.0,316.0,Processed,0,9393823
FTICKAMROOK,2022-06-13 21:08:14.872682,Seabank,3263591607,2897786.0,349.0,Need Confirmation,0,2959133
FTOHDKNNSRR,2022-08-12 21:08:14.874680,Ovo,1015462583,2818675.0,557.0,Cancelled,1500,6477391
FTDDVNDGMTU,2023-12-03 21:08:14.877752,Maybank,2486111607,4372992.0,214.0,Failed,0,9431422
FTYNBLTAJNS,2023-04-10 21:08:14.879680,Ovo,4273903458,3122502.0,187.0,Cancelled,1500,2959133
FTEIFIHLRWL,2022-10-24 21:08:14.883209,Gopay,2422766362,2657022.0,370.0,Failed,1500,2704681
FTSYVZXAAKC,2022-08-18 21:08:14.886783,Permata,8732030978,2584158.0,945.0,Cancelled,1500,8497477
FTRVACZAOBX,2022-08-11 21:08:14.891633,BSI,9643997969,4841568.0,394.0,Need Confirmation,1500,3149445
FTGNADWIRFZ,2022-06-12 21:08:14.894804,BRI,2754561441,4239705.0,203.0,Checking,0,9393823
FTVNYCTRPPJ,2022-12-03 21:08:14.899775,BCA,7245425459,2724924.0,603.0,Cancelled,1500,8003653
FTAYWIGZERH,2022-09-03 21:08:14.904811,Muamalat,5026484393,1002829.0,694.0,Failed,1500,8627508
FTXYUEIZLHG,2023-01-18 21:08:14.909314,Ovo,7094527899,937534.0,144.0,Checking,1500,4599313
FTZVNJIQVQS,2023-11-30 21:08:14.914189,Dana,2185786574,2416086.0,852.0,Processed,0,9393823
FTNWRJFFZZV,2022-11-30 21:08:14.918004,Mandiri,1498533273,3877776.0,71.0,Processed,1500,2324037
FTJFTGRVOAK,2024-03-02 21:08:14.921011,BSI,7053245024,984936.0,577.0,Cancelled,0,7582581
FTYCGGODIWW,2023-01-28 21:08:14.924005,Permata,2879594603,422805.0,601.0,Need Confirmation,0,2488319
FTHSYJVZSZG,2023-05-17 21:08:14.927004,BRI,9523654431,3775699.0,835.0,Failed,1500,7121134
FTOWECDGFTU,2022-08-31 21:08:14.930637,Dana,9340682457,240339.0,559.0,Cancelled,1500,4599313
FTFZVUWWRBM,2023-02-12 21:08:14.932646,Maybank,2790480648,326799.0,312.0,Need Confirmation,1500,7465772
FTTVKRTQCRB,2022-10-27 21:08:14.936648,LinkAja,1601153185,1469010.0,515.0,Need Confirmation,1500,6583888
FTYMXUQKRJB,2022-09-27 21:08:14.939718,Permata,2184912905,3715717.0,438.0,Failed,1500,3408650
FTMHENAGVWO,2022-12-12 21:08:14.944644,Gopay,5450441040,692084.0,910.0,Cancelled,1500,3200751
FTNGAWUEIHS,2024-01-24 21:08:14.949154,JAGO,9859017513,3135043.0,864.0,Need Confirmation,0,6488399
FTWQHSVWWEX,2023-03-23 21:08:14.951462,Mandiri,3283555541,4684395.0,832.0,Need Confirmation,1500,5655096
FTXNMMTHWVM,2023-08-17 21:08:14.955534,Shopeepay,2385396197,3601440.0,698.0,Failed,1500,3804681
FTIZUGFFKIJ,2024-03-07 21:08:14.958581,Mandiri,5952848677,4208854.0,801.0,Failed,0,8003653
FTATXWVDHQG,2024-05-04 21:08:14.962434,Mandiri,6643339561,1708033.0,817.0,Success,0,2694045
FTJTXCEYYRM,2022-10-28 21:08:14.965441,Shopeepay,3364171006,2896226.0,748.0,Success,1500,2694045
FTKVCWDKJWP,2022-09-04 21:08:14.969451,Muamalat,9934751279,1236467.0,141.0,Success,1500,8649404
FTASPOYGEIZ,2023-12-17 21:08:14.973450,Maybank,4046754829,4876260.0,98.0,Cancelled,1500,6167855
FTNOLCFVJAL,2023-02-28 21:08:14.976454,Gopay,9822659250,4496444.0,756.0,Cancelled,1500,6400068
FTGYZSQJKPB,2023-08-22 21:08:14.981451,Seabank,1077172904,666282.0,391.0,Checking,0,8497477
FTSJVAFVPZS,2023-06-20 21:08:14.983450,Shopeepay,1201941179,4178117.0,543.0,Success,1500,4565447
FTMVRGKFLRC,2023-10-12 21:08:14.986451,Gopay,9824362138,4108900.0,900.0,Success,0,8003653
FTUBQZXRBKO,2024-04-17 21:08:14.988996,Seabank,2094088071,1080432.0,228.0,Need Confirmation,0,8649404
FTGUPREVADU,2022-07-28 21:08:14.992037,BJB,3571055441,4337472.0,375.0,Cancelled,1500,4578856
FTCTBJXPUZI,2023-05-09 21:08:14.995037,Shopeepay,9115308548,1639748.0,742.0,Processed,1500,3804681
FTALZTANQLE,2024-01-15 21:08:14.999037,Dana,8087979251,3420354.0,977.0,Checking,0,9364555
FTAICMZZJUU,2023-03-17 21:08:15.003037,LinkAja,3142011789,2292177.0,58.0,Cancelled,0,7233458
FTICNCFNBRN,2022-06-07 21:08:15.005916,Dana,3537727143,654308.0,873.0,Success,0,2488319
FTDJYSFHSHZ,2023-03-23 21:08:15.010305,BCA,3486660143,1511526.0,721.0,Need Confirmation,0,3773586
FTUOAJKBJQB,2023-10-29 21:08:15.013311,BJB,2744504463,3081589.0,718.0,Failed,0,9465231
FTYDMOIQCLF,2022-12-10 21:08:15.017307,Gopay,9898816303,1925417.0,407.0,Need Confirmation,1500,1796116
FTIVGTEWPVR,2022-10-05 21:08:15.020315,JAGO,2151544691,1142536.0,541.0,Failed,1500,2927077
FTRTIRINLEB,2024-03-05 21:08:15.024517,Ovo,2800249061,4605234.0,459.0,Need Confirmation,0,6498341
FTTJZRSJUIC,2022-08-07 21:08:15.027554,Permata,5493920634,1104964.0,173.0,Success,1500,4965362
FTKUHOGOKQM,2023-11-11 21:08:15.031558,BRI,9831998299,547863.0,769.0,Checking,1500,8046879
FTHXYUOPXLI,2023-11-20 21:08:15.034484,BJB,3141778227,2009582.0,527.0,Checking,1500,6488399
FTUGAGILBKZ,2023-12-28 21:08:15.038481,Ovo,2102466209,952947.0,602.0,Checking,0,4588801
FTPZEBWGTWC,2024-01-17 21:08:15.041741,Permata,4774213080,1767257.0,696.0,Failed,0,8284055
FTNYNIDBOQX,2024-03-02 21:08:15.045808,Shopeepay,5999330619,1923663.0,299.0,Need Confirmation,1500,2959133
FTBJATBIGCV,2024-02-28 21:08:15.049835,LinkAja,4625105732,3514493.0,224.0,Need Confirmation,1500,2458317
FTLCOXYDBXP,2023-02-07 21:08:15.052306,Maybank,3226188361,1871312.0,592.0,Processed,1500,6649615
FTYGIXWRMMO,2023-01-14 21:08:15.056483,Shopeepay,8231428018,4709655.0,893.0,Cancelled,0,3074505
FTJVHZLOSNM,2023-01-25 21:08:15.058482,Permata,3502085396,75505.0,110.0,Success,0,1796116
FTOXALRWKVP,2022-12-26 21:08:15.061487,BCA,1433103523,921262.0,871.0,Success,0,7465772
FTUOLIKFIOP,2023-04-12 21:08:15.064485,BSI,5508885494,418430.0,649.0,Success,1500,6242129
FTFZUYZWDJW,2023-05-31 21:08:15.066493,BNI,4892259913,3298180.0,861.0,Failed,1500,2959133
FTBXBAEZQBC,2022-08-16 21:08:15.070147,Dana,6560943440,4025095.0,218.0,Processed,1500,8770600
FTBJUYNLKGH,2024-03-27 21:08:15.073735,JAGO,7130754314,1852850.0,86.0,Success,0,6107905
FTBLLDMVKSG,2024-04-06 21:08:15.078020,Shopeepay,2872446617,333024.0,959.0,Failed,1500,4332718
FTZRTNZRIZI,2022-12-15 21:08:15.081020,BCA,3705845170,2077085.0,817.0,Success,1500,1325863
FTGZMXUGRYQ,2023-04-26 21:08:15.084020,Shopeepay,4288194583,3052900.0,995.0,Failed,1500,8649404
FTIGKTJDALM,2022-08-12 21:08:15.087082,BSI,4756828744,787578.0,391.0,Failed,1500,9465231
FTTHMLHYHHJ,2022-07-17 21:08:15.089145,JAGO,5665638989,306937.0,396.0,Processed,0,6242129
FTQMUATZLIN,2023-01-02 21:08:15.092880,Permata,7226059272,648481.0,73.0,Success,0,3804681
FTTCSFQPGEE,2023-08-21 21:08:15.096880,Ovo,7284313474,1813091.0,334.0,Need Confirmation,1500,7465772
FTNOPUEIJRD,2023-10-19 21:08:15.098708,BSI,8634592265,1719914.0,797.0,Success,0,4965362
FTRNVGXKHBF,2023-10-22 21:08:15.101638,LinkAja,8350275963,4940439.0,131.0,Processed,1500,1403838
FTWXFTVWRZD,2022-11-29 21:08:15.104719,Ovo,6477543720,549255.0,788.0,Cancelled,1500,7235977
FTSYTHIDIWM,2023-10-29 21:08:15.106718,BRI,2916920196,338368.0,852.0,Cancelled,0,8046879
FTSUHXNOZFE,2022-07-26 21:08:15.109312,BJB,5015948876,1997876.0,327.0,Checking,1500,8557757
FTWPGUCPBWW,2023-02-15 21:08:15.112784,BSI,9744682092,3606757.0,695.0,Cancelled,1500,5239074
FTABFETKWLA,2023-06-01 21:08:15.116322,LinkAja,2263748666,4037547.0,497.0,Checking,1500,5849842
FTPFXJFHWYA,2023-11-12 21:08:15.119313,Shopeepay,7242034096,742645.0,214.0,Checking,1500,3804681
FTLJGUGHXHS,2023-06-14 21:08:15.123313,Mandiri,9098724118,1034585.0,756.0,Need Confirmation,1500,3408650
FTLTJFQTKTB,2023-01-20 21:08:15.126315,Mandiri,8223633510,383661.0,345.0,Need Confirmation,1500,2959133
FTIAJQOETHC,2022-09-19 21:08:15.130329,Maybank,5780446133,344348.0,800.0,Failed,0,8557757
FTKCJOWZFNW,2023-05-10 21:08:15.133238,Mandiri,9405100677,735360.0,456.0,Processed,1500,5025974
FTYBMIELDTV,2022-08-27 21:08:15.136236,BRI,6032990307,2181631.0,997.0,Processed,1500,6488399
FTTVAVZTFTV,2023-10-06 21:08:15.138236,Ovo,4189702489,4132612.0,315.0,Processed,1500,9682599
FTWJGRLPEYW,2023-01-07 21:08:15.141236,Ovo,4960423692,2061440.0,396.0,Checking,0,7121134
FTCQWJUVVHK,2022-08-22 21:08:15.143236,Muamalat,6413958164,2962645.0,734.0,Need Confirmation,1500,4332718
FTLXCWQXIFV,2022-05-28 21:08:15.145236,LinkAja,2271942601,814736.0,635.0,Need Confirmation,0,5849842
FTJCWNTZADU,2024-03-10 21:08:15.148357,Dana,7216340411,2021842.0,205.0,Cancelled,0,7192899
FTJUIHIMMZH,2023-08-27 21:08:15.152027,Maybank,4277720615,3313516.0,633.0,Failed,0,5467104
FTTGBHMNXIK,2022-11-29 21:08:15.155036,Gopay,5498457639,318512.0,701.0,Failed,0,4332718
FTHVXDDXBCF,2023-06-06 21:08:15.159032,Ovo,5791278239,772741.0,974.0,Processed,0,7213483
FTPEVHYMKEK,2023-03-10 21:08:15.162030,Maybank,2058555527,2855631.0,654.0,Cancelled,1500,7465772
FTIFBYYOQSY,2024-03-12 21:08:15.164594,LinkAja,4549438181,332963.0,179.0,Checking,0,7780649
